=== 2026-04-05T20:17:06-04:00 neuner_vs_alphabeta start cwd=/hpc/home/wjn7/catan_ai ===
=== GPU check ===
GPU 0: NVIDIA RTX 5000 Ada Generation (UUID: GPU-59c4ee0f-b317-ac8a-e75d-67c9e2b77278)
torch 2.10.0+cu128 cuda_available True
NVIDIA RTX 5000 Ada Generation
Effective config:
  preset=none difficulty=medium
  games=1000000 train=True
  placement_strategy=alphabeta
  enemy_fixed_schedule=False
  enemy_smooth_mix=False

Main agent ready      (6,295,286 params, obs=1259, actions=245)
Placement agent ready (alphabeta(depth=2, prunning=True))
Device: cuda
Run configuration:
  Main agent: 6,295,286 params (obs=1259, actions=245)
  Main weights: /hpc/home/wjn7/catan_ai/capstone_agent/models/capstone_model.pt
  Placement agent: strategy=alphabeta, alphabeta(depth=2, prunning=True)
  Placement weights: [none loaded]
  Opponent: alphabeta (depth=2, prunning=True)
  Self-play ladder: disabled
  Map: TOURNAMENT / fixed (seed=0)
  Training: enabled, trigger=steps, every 4096 transitions, periodic_save_every=2000 games, numbered main checkpoint copies
  Replay JSON save: enabled, dir=/hpc/home/wjn7/catan_ai/capstone_agent/models/neuner_vs_alphabeta/replays, every 100 games
  Benchmark CSV: /hpc/home/wjn7/catan_ai/capstone_agent/models/neuner_vs_alphabeta/benchmark_games.csv
  PPO metrics CSV: /hpc/home/wjn7/catan_ai/capstone_agent/models/neuner_vs_alphabeta/ppo_training.csv
  Device: cuda

Game 112043/1000000:       LOST  steps= 154  reward=-0.7  [wr300=1.0%(300); by_enemy: alphabeta@2=1.0%(300)]
Game 112044/1000000:       LOST  steps= 106  reward=-0.9  [wr300=1.0%(300); by_enemy: alphabeta@2=1.0%(300)]
Game 112045/1000000:       LOST  steps= 100  reward=-0.6  [wr300=1.0%(300); by_enemy: alphabeta@2=1.0%(300)]
Game 112046/1000000:       LOST  steps= 110  reward=-0.9  [wr300=1.0%(300); by_enemy: alphabeta@2=1.0%(300)]
Game 112047/1000000:        WON  steps=  91  reward=+1.6  [wr300=1.3%(300); by_enemy: alphabeta@2=1.3%(300)]
Game 112048/1000000:       LOST  steps=  41  reward=-0.9  [wr300=1.3%(300); by_enemy: alphabeta@2=1.3%(300)]
  trained PPO on 4103 buffered transitions (games in batch: 44; trigger=steps: buffered transitions reached 4103)
Game 112049/1000000:       LOST  steps= 108  reward=-0.8  [wr300=1.3%(300); by_enemy: alphabeta@2=1.3%(300)]
Game 112050/1000000:       LOST  steps=  92  reward=-0.8  [wr300=1.3%(300); by_enemy: alphabeta@2=1.3%(300)]
Game 112051/1000000:       LOST  steps= 103  reward=-0.8  [wr300=1.3%(300); by_enemy: alphabeta@2=1.3%(300)]
Game 112052/1000000:       LOST  steps= 124  reward=-0.5  [wr300=1.3%(300); by_enemy: alphabeta@2=1.3%(300)]
Game 112053/1000000:       LOST  steps= 123  reward=-0.8  [wr300=1.3%(300); by_enemy: alphabeta@2=1.3%(300)]
Game 112054/1000000:        WON  steps= 122  reward=+1.6  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112055/1000000:       LOST  steps=  85  reward=-0.8  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112056/1000000:       LOST  steps= 137  reward=-0.6  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112057/1000000:       LOST  steps=  67  reward=-0.8  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112058/1000000:       LOST  steps=  80  reward=-0.6  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112059/1000000:       LOST  steps= 112  reward=-0.7  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112060/1000000:       LOST  steps=  76  reward=-0.8  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112061/1000000:       LOST  steps=  94  reward=-0.8  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112062/1000000:       LOST  steps=  96  reward=-0.9  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112063/1000000:       LOST  steps=  91  reward=-0.7  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112064/1000000:       LOST  steps= 138  reward=-0.9  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112065/1000000:       LOST  steps=  76  reward=-0.7  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112066/1000000:       LOST  steps=  87  reward=-0.6  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112067/1000000:       LOST  steps= 145  reward=-0.6  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112068/1000000:       LOST  steps=  73  reward=-0.8  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112069/1000000:       LOST  steps= 165  reward=-0.7  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112070/1000000:       LOST  steps=  97  reward=-0.7  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112071/1000000:       LOST  steps=  88  reward=-0.8  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112072/1000000:       LOST  steps= 137  reward=-0.9  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112073/1000000:       LOST  steps= 167  reward=-0.6  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112074/1000000:       LOST  steps= 112  reward=-0.8  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112075/1000000:       LOST  steps= 108  reward=-0.8  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112076/1000000:       LOST  steps= 104  reward=-0.8  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112077/1000000:       LOST  steps= 116  reward=-0.7  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112078/1000000:       LOST  steps= 100  reward=-0.6  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112079/1000000:       LOST  steps=  88  reward=-0.8  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112080/1000000:       LOST  steps=  79  reward=-0.7  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112081/1000000:       LOST  steps= 155  reward=-0.8  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112082/1000000:       LOST  steps=  87  reward=-0.7  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112083/1000000:       LOST  steps=  69  reward=-0.8  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112084/1000000:       LOST  steps=  77  reward=-0.9  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112085/1000000:       LOST  steps= 104  reward=-0.7  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112086/1000000:       LOST  steps=  98  reward=-0.8  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112087/1000000:       LOST  steps=  86  reward=-0.8  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112088/1000000:       LOST  steps= 113  reward=-0.6  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112089/1000000:       LOST  steps=  79  reward=-0.9  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112090/1000000:       LOST  steps=  65  reward=-0.8  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
  trained PPO on 4155 buffered transitions (games in batch: 42; trigger=steps: buffered transitions reached 4155)
Game 112091/1000000:       LOST  steps= 102  reward=-0.8  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112092/1000000:       LOST  steps=  99  reward=-0.9  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112093/1000000:       LOST  steps=  91  reward=-0.7  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112094/1000000:       LOST  steps= 103  reward=-0.7  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112095/1000000:       LOST  steps= 168  reward=-0.5  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112096/1000000:       LOST  steps= 125  reward=-0.9  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112097/1000000:        WON  steps= 156  reward=+1.5  [wr300=2.0%(300); by_enemy: alphabeta@2=2.0%(300)]
Game 112098/1000000:       LOST  steps= 176  reward=-0.6  [wr300=2.0%(300); by_enemy: alphabeta@2=2.0%(300)]
Game 112099/1000000:       LOST  steps= 108  reward=-0.8  [wr300=2.0%(300); by_enemy: alphabeta@2=2.0%(300)]
Game 112100/1000000:       LOST  steps=  69  reward=-0.8  [wr300=2.0%(300); by_enemy: alphabeta@2=2.0%(300)]
  saved replay json: /hpc/home/wjn7/catan_ai/capstone_agent/models/neuner_vs_alphabeta/replays/15116dd4-ec98-45f2-a91a-00656d756552.json
Game 112101/1000000:       LOST  steps= 119  reward=-0.7  [wr300=2.0%(300); by_enemy: alphabeta@2=2.0%(300)]
Game 112102/1000000:       LOST  steps= 102  reward=-0.7  [wr300=2.0%(300); by_enemy: alphabeta@2=2.0%(300)]
Game 112103/1000000:       LOST  steps= 121  reward=-0.7  [wr300=2.0%(300); by_enemy: alphabeta@2=2.0%(300)]
Game 112104/1000000:       LOST  steps=  95  reward=-0.9  [wr300=2.0%(300); by_enemy: alphabeta@2=2.0%(300)]
Game 112105/1000000:       LOST  steps= 138  reward=-0.5  [wr300=2.0%(300); by_enemy: alphabeta@2=2.0%(300)]
Game 112106/1000000:       LOST  steps= 117  reward=-0.8  [wr300=2.0%(300); by_enemy: alphabeta@2=2.0%(300)]
Game 112107/1000000:       LOST  steps=  91  reward=-0.8  [wr300=2.0%(300); by_enemy: alphabeta@2=2.0%(300)]
Game 112108/1000000:       LOST  steps= 124  reward=-0.8  [wr300=2.0%(300); by_enemy: alphabeta@2=2.0%(300)]
Game 112109/1000000:       LOST  steps=  76  reward=-0.8  [wr300=2.0%(300); by_enemy: alphabeta@2=2.0%(300)]
Game 112110/1000000:       LOST  steps=  83  reward=-0.7  [wr300=2.0%(300); by_enemy: alphabeta@2=2.0%(300)]
Game 112111/1000000:       LOST  steps=  90  reward=-0.7  [wr300=2.0%(300); by_enemy: alphabeta@2=2.0%(300)]
Game 112112/1000000:       LOST  steps= 120  reward=-0.9  [wr300=2.0%(300); by_enemy: alphabeta@2=2.0%(300)]
Game 112113/1000000:       LOST  steps= 112  reward=-0.8  [wr300=2.0%(300); by_enemy: alphabeta@2=2.0%(300)]
Game 112114/1000000:       LOST  steps=  93  reward=-0.7  [wr300=2.0%(300); by_enemy: alphabeta@2=2.0%(300)]
Game 112115/1000000:       LOST  steps=  78  reward=-0.9  [wr300=2.0%(300); by_enemy: alphabeta@2=2.0%(300)]
Game 112116/1000000:       LOST  steps= 115  reward=-0.7  [wr300=2.0%(300); by_enemy: alphabeta@2=2.0%(300)]
Game 112117/1000000:       LOST  steps= 175  reward=-0.6  [wr300=2.0%(300); by_enemy: alphabeta@2=2.0%(300)]
Game 112118/1000000:       LOST  steps= 161  reward=-0.7  [wr300=2.0%(300); by_enemy: alphabeta@2=2.0%(300)]
Game 112119/1000000:       LOST  steps= 111  reward=-0.8  [wr300=2.0%(300); by_enemy: alphabeta@2=2.0%(300)]
Game 112120/1000000:       LOST  steps=  71  reward=-0.8  [wr300=2.0%(300); by_enemy: alphabeta@2=2.0%(300)]
Game 112121/1000000:       LOST  steps= 153  reward=-0.7  [wr300=2.0%(300); by_enemy: alphabeta@2=2.0%(300)]
Game 112122/1000000:       LOST  steps= 114  reward=-0.9  [wr300=2.0%(300); by_enemy: alphabeta@2=2.0%(300)]
Game 112123/1000000:       LOST  steps=  74  reward=-0.8  [wr300=2.0%(300); by_enemy: alphabeta@2=2.0%(300)]
Game 112124/1000000:       LOST  steps=  70  reward=-0.9  [wr300=2.0%(300); by_enemy: alphabeta@2=2.0%(300)]
Game 112125/1000000:       LOST  steps= 100  reward=-0.9  [wr300=2.0%(300); by_enemy: alphabeta@2=2.0%(300)]
Game 112126/1000000:       LOST  steps=  80  reward=-0.8  [wr300=2.0%(300); by_enemy: alphabeta@2=2.0%(300)]
Game 112127/1000000:       LOST  steps=  74  reward=-0.8  [wr300=2.0%(300); by_enemy: alphabeta@2=2.0%(300)]
Game 112128/1000000:       LOST  steps=  82  reward=-0.9  [wr300=2.0%(300); by_enemy: alphabeta@2=2.0%(300)]
Game 112129/1000000:       LOST  steps=  95  reward=-0.7  [wr300=2.0%(300); by_enemy: alphabeta@2=2.0%(300)]
Game 112130/1000000:       LOST  steps=  64  reward=-0.7  [wr300=2.0%(300); by_enemy: alphabeta@2=2.0%(300)]
  trained PPO on 4135 buffered transitions (games in batch: 40; trigger=steps: buffered transitions reached 4135)
Game 112131/1000000:       LOST  steps= 104  reward=-0.8  [wr300=2.0%(300); by_enemy: alphabeta@2=2.0%(300)]
Game 112132/1000000:       LOST  steps=  83  reward=-0.9  [wr300=2.0%(300); by_enemy: alphabeta@2=2.0%(300)]
Game 112133/1000000:       LOST  steps=  83  reward=-0.7  [wr300=2.0%(300); by_enemy: alphabeta@2=2.0%(300)]
Game 112134/1000000:       LOST  steps= 105  reward=-0.7  [wr300=2.0%(300); by_enemy: alphabeta@2=2.0%(300)]
Game 112135/1000000:       LOST  steps= 124  reward=-0.7  [wr300=2.0%(300); by_enemy: alphabeta@2=2.0%(300)]
Game 112136/1000000:       LOST  steps= 145  reward=-0.7  [wr300=2.0%(300); by_enemy: alphabeta@2=2.0%(300)]
Game 112137/1000000:       LOST  steps=  79  reward=-0.8  [wr300=2.0%(300); by_enemy: alphabeta@2=2.0%(300)]
Game 112138/1000000:       LOST  steps=  76  reward=-0.9  [wr300=2.0%(300); by_enemy: alphabeta@2=2.0%(300)]
Game 112139/1000000:       LOST  steps= 130  reward=-0.9  [wr300=2.0%(300); by_enemy: alphabeta@2=2.0%(300)]
Game 112140/1000000:       LOST  steps=  95  reward=-0.9  [wr300=2.0%(300); by_enemy: alphabeta@2=2.0%(300)]
Game 112141/1000000:       LOST  steps= 140  reward=-0.7  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112142/1000000:       LOST  steps= 100  reward=-0.8  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112143/1000000:       LOST  steps= 137  reward=-0.6  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112144/1000000:       LOST  steps= 128  reward=-0.8  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112145/1000000:       LOST  steps=  84  reward=-0.8  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112146/1000000:       LOST  steps= 153  reward=-0.6  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112147/1000000:       LOST  steps= 102  reward=-0.9  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112148/1000000:       LOST  steps=  76  reward=-0.7  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112149/1000000:       LOST  steps= 136  reward=-0.7  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112150/1000000:       LOST  steps=  94  reward=-0.7  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112151/1000000:       LOST  steps= 119  reward=-0.9  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112152/1000000:       LOST  steps= 141  reward=-0.7  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112153/1000000:       LOST  steps= 104  reward=-0.9  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112154/1000000:       LOST  steps=  94  reward=-0.9  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112155/1000000:       LOST  steps= 140  reward=-0.8  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112156/1000000:       LOST  steps= 112  reward=-0.7  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112157/1000000:       LOST  steps= 110  reward=-0.7  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112158/1000000:       LOST  steps= 133  reward=-0.6  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112159/1000000:       LOST  steps= 110  reward=-0.8  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112160/1000000:       LOST  steps= 141  reward=-0.6  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112161/1000000:       LOST  steps=  87  reward=-0.8  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112162/1000000:       LOST  steps=  80  reward=-0.8  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112163/1000000:       LOST  steps=  98  reward=-0.6  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112164/1000000:       LOST  steps=  77  reward=-0.8  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112165/1000000:       LOST  steps=  46  reward=-0.9  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112166/1000000:       LOST  steps= 103  reward=-0.7  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112167/1000000:       LOST  steps=  99  reward=-0.7  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112168/1000000:       LOST  steps= 116  reward=-0.9  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112169/1000000:       LOST  steps=  88  reward=-0.6  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112170/1000000:       LOST  steps=  72  reward=-0.8  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112171/1000000:       LOST  steps= 134  reward=-0.8  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
  trained PPO on 4214 buffered transitions (games in batch: 41; trigger=steps: buffered transitions reached 4214)
Game 112172/1000000:       LOST  steps= 156  reward=-0.9  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112173/1000000:       LOST  steps= 103  reward=-0.7  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112174/1000000:       LOST  steps=  81  reward=-0.7  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112175/1000000:       LOST  steps= 134  reward=-0.7  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112176/1000000:       LOST  steps=  83  reward=-0.8  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112177/1000000:       LOST  steps=  85  reward=-0.6  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112178/1000000:       LOST  steps= 100  reward=-0.8  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112179/1000000:       LOST  steps= 107  reward=-0.7  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112180/1000000:       LOST  steps= 149  reward=-0.5  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112181/1000000:       LOST  steps=  94  reward=-0.9  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112182/1000000:       LOST  steps= 152  reward=-0.8  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112183/1000000:       LOST  steps=  84  reward=-0.8  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112184/1000000:       LOST  steps= 106  reward=-0.7  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112185/1000000:       LOST  steps=  91  reward=-0.7  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112186/1000000:       LOST  steps= 132  reward=-0.9  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112187/1000000:       LOST  steps=  79  reward=-0.9  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112188/1000000:       LOST  steps=  89  reward=-0.9  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112189/1000000:       LOST  steps=  85  reward=-0.8  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112190/1000000:       LOST  steps=  99  reward=-0.6  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112191/1000000:       LOST  steps= 106  reward=-0.7  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112192/1000000:       LOST  steps= 107  reward=-0.8  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112193/1000000:       LOST  steps= 119  reward=-0.7  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112194/1000000:       LOST  steps=  64  reward=-0.8  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112195/1000000:       LOST  steps= 131  reward=-0.7  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112196/1000000:       LOST  steps=  87  reward=-0.8  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112197/1000000:       LOST  steps=  48  reward=-0.8  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112198/1000000:       LOST  steps=  83  reward=-0.8  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112199/1000000:       LOST  steps= 143  reward=-0.9  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112200/1000000:       LOST  steps= 124  reward=-0.8  [wr300=1.3%(300); by_enemy: alphabeta@2=1.3%(300)]
  saved replay json: /hpc/home/wjn7/catan_ai/capstone_agent/models/neuner_vs_alphabeta/replays/4ebfb03a-51ec-47d8-9966-5ec99331467e.json
Game 112201/1000000:       LOST  steps= 107  reward=-0.6  [wr300=1.3%(300); by_enemy: alphabeta@2=1.3%(300)]
Game 112202/1000000:       LOST  steps= 119  reward=-0.7  [wr300=1.3%(300); by_enemy: alphabeta@2=1.3%(300)]
Game 112203/1000000:       LOST  steps=  84  reward=-0.8  [wr300=1.3%(300); by_enemy: alphabeta@2=1.3%(300)]
Game 112204/1000000:       LOST  steps=  82  reward=-0.8  [wr300=1.3%(300); by_enemy: alphabeta@2=1.3%(300)]
Game 112205/1000000:       LOST  steps=  89  reward=-0.8  [wr300=1.3%(300); by_enemy: alphabeta@2=1.3%(300)]
Game 112206/1000000:       LOST  steps=  58  reward=-0.9  [wr300=1.3%(300); by_enemy: alphabeta@2=1.3%(300)]
Game 112207/1000000:       LOST  steps=  87  reward=-0.8  [wr300=1.3%(300); by_enemy: alphabeta@2=1.3%(300)]
Game 112208/1000000:       LOST  steps=  93  reward=-0.6  [wr300=1.3%(300); by_enemy: alphabeta@2=1.3%(300)]
Game 112209/1000000:       LOST  steps= 134  reward=-0.7  [wr300=1.3%(300); by_enemy: alphabeta@2=1.3%(300)]
Game 112210/1000000:       LOST  steps= 105  reward=-0.7  [wr300=1.3%(300); by_enemy: alphabeta@2=1.3%(300)]
Game 112211/1000000:        WON  steps= 139  reward=+1.5  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112212/1000000:       LOST  steps=  90  reward=-0.9  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112213/1000000:       LOST  steps= 111  reward=-0.6  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
  trained PPO on 4151 buffered transitions (games in batch: 42; trigger=steps: buffered transitions reached 4151)
Game 112214/1000000:       LOST  steps=  99  reward=-0.6  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112215/1000000:       LOST  steps=  74  reward=-0.9  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112216/1000000:       LOST  steps=  73  reward=-0.7  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112217/1000000:       LOST  steps=  91  reward=-0.8  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112218/1000000:       LOST  steps=  93  reward=-0.7  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112219/1000000:       LOST  steps=  83  reward=-0.9  [wr300=1.7%(300); by_enemy: alphabeta@2=1.7%(300)]
Game 112220/1000000:        WON  steps= 138  reward=+1.5  [wr300=2.0%(300); by_enemy: alphabeta@2=2.0%(300)]
Game 112221/1000000:       LOST  steps= 114  reward=-0.8  [wr300=2.0%(300); by_enemy: alphabeta@2=2.0%(300)]
Game 112222/1000000:       LOST  steps= 128  reward=-0.9  [wr300=2.0%(300); by_enemy: alphabeta@2=2.0%(300)]
Game 112223/1000000:       LOST  steps= 166  reward=-0.6  [wr300=2.0%(300); by_enemy: alphabeta@2=2.0%(300)]
Game 112224/1000000:       LOST  steps=  90  reward=-0.9  [wr300=2.0%(300); by_enemy: alphabeta@2=2.0%(300)]
Game 112225/1000000:        WON  steps= 131  reward=+1.5  [wr300=2.3%(300); by_enemy: alphabeta@2=2.3%(300)]
Game 112226/1000000:       LOST  steps= 105  reward=-0.6  [wr300=2.0%(300); by_enemy: alphabeta@2=2.0%(300)]
Game 112227/1000000:       LOST  steps= 120  reward=-0.7  [wr300=2.0%(300); by_enemy: alphabeta@2=2.0%(300)]
Game 112228/1000000:       LOST  steps=  85  reward=-0.7  [wr300=2.0%(300); by_enemy: alphabeta@2=2.0%(300)]
Game 112229/1000000:       LOST  steps= 124  reward=-0.8  [wr300=2.0%(300); by_enemy: alphabeta@2=2.0%(300)]
Game 112230/1000000:       LOST  steps= 136  reward=-0.8  [wr300=2.0%(300); by_enemy: alphabeta@2=2.0%(300)]
Game 112231/1000000:       LOST  steps= 170  reward=-0.6  [wr300=2.0%(300); by_enemy: alphabeta@2=2.0%(300)]
Game 112232/1000000:       LOST  steps=  99  reward=-0.8  [wr300=2.0%(300); by_enemy: alphabeta@2=2.0%(300)]
Game 112233/1000000:       LOST  steps=  69  reward=-0.8  [wr300=2.0%(300); by_enemy: alphabeta@2=2.0%(300)]
Game 112234/1000000:       LOST  steps=  87  reward=-0.6  [wr300=2.0%(300); by_enemy: alphabeta@2=2.0%(300)]
Game 112235/1000000:       LOST  steps= 100  reward=-0.8  [wr300=2.0%(300); by_enemy: alphabeta@2=2.0%(300)]
Game 112236/1000000:       LOST  steps= 107  reward=-0.9  [wr300=2.0%(300); by_enemy: alphabeta@2=2.0%(300)]
Game 112237/1000000:       LOST  steps= 165  reward=-0.6  [wr300=2.0%(300); by_enemy: alphabeta@2=2.0%(300)]
Game 112238/1000000:       LOST  steps= 161  reward=-0.7  [wr300=2.0%(300); by_enemy: alphabeta@2=2.0%(300)]
Game 112239/1000000:       LOST  steps= 132  reward=-0.6  [wr300=2.0%(300); by_enemy: alphabeta@2=2.0%(300)]
Game 112240/1000000:       LOST  steps= 124  reward=-0.6  [wr300=2.0%(300); by_enemy: alphabeta@2=2.0%(300)]
